country,origin,system,status,url,date_recorded,sysID,imageID,statusID,matID
Russia,Soviet Union,BMP-2(K),damaged,https://twitter.com/UAWeapons/status/1543979310171684864,2022-07-05,547,2190,3,7-54721903
Russia,Soviet Union,BMP-2(K),damaged,https://i.postimg.cc/G38ZY9w0/1003-bmp2-damaged-abandoned.jpg,2022-08-04,547,2217,3,7-54722173
Russia,Soviet Union,BMP-2(K),damaged,https://twitter.com/UAWeapons/status/1560014804869414916,2022-08-18,547,2233,3,7-54722333
Russia,Soviet Union,BMP-2(K),damaged,https://i.postimg.cc/G2kXxmxm/1017-bmp2.jpg,2022-08-18,547,2234,3,7-54722343
Russia,Soviet Union,BMP-2(K),damaged,https://i.postimg.cc/858BR3qV/1170-bmp2.jpg,2022-08-23,547,2270,3,7-54722703
Russia,Soviet Union,BMP-2(K),damaged,https://twitter.com/Danspiun/status/1565338559099600896,2022-09-02,547,2279,3,7-54722793
Russia,Soviet Union,BMP-2(K),damaged,https://twitter.com/UAWeapons/status/1566915724031008769,2022-09-05,547,2288,3,7-54722883
Russia,Soviet Union,BMP-2(K),damaged,https://twitter.com/UAWeapons/status/1567956407768547328,2022-09-09,547,78,3,7-547783
Russia,Soviet Union,BMP-2(K),damaged,https://i.postimg.cc/GmKgzL7N/1020-bmp1-2.jpg,2022-09-09,547,371,3,7-5473713
Russia,Soviet Union,BMP-2(K),damaged,https://i.postimg.cc/W3RXhzqz/1008-bmp2.jpg,2022-09-10,547,2305,3,7-54723053
Russia,Soviet Union,BMP-2(K),damaged,https://i.postimg.cc/8cST7mhc/1003-bmp2-2x.jpg,2022-09-16,547,2340,3,7-54723403
Russia,Soviet Union,BMP-2(K),damaged,https://i.postimg.cc/90PmvbJk/1007-bmp2.jpg,2022-09-17,547,2342,3,7-54723423
Russia,Soviet Union,BMP-2(K),damaged,https://twitter.com/UAWeapons/status/1571499575663370241,2022-09-19,547,2349,3,7-54723493
Russia,Soviet Union,BMP-2(K),damaged,https://twitter.com/Blue_Sauron/status/1572514821471608832,2022-09-22,547,2352,3,7-54723523
Russia,Russia,BMP-3,damaged,https://i.postimg.cc/HxnCghHt/446.jpg,2022-03-19,550,2377,3,7-55023773
Russia,Russia,BMP-3,damaged,https://i.postimg.cc/WpmBhMvM/4d.png,2022-04-11,550,2424,3,7-55024243
Russia,Russia,BMP-3,damaged,https://i.postimg.cc/6qQy4ByR/588.png,2022-04-11,550,2425,3,7-55024253
Russia,Russia,BMP-3,damaged,https://i.postimg.cc/BQHt6Xc9/439.jpg,2022-05-05,550,2447,3,7-55024473
Russia,Russia,BMP-3,damaged,https://twitter.com/UAWeapons/status/1522706604977762313,2022-05-10,550,1655,3,7-55016553
Russia,Russia,BMP-3,damaged,https://twitter.com/UAWeapons/status/1531274223427125248,2022-05-31,550,2464,3,7-55024643
Russia,Russia,BMP-3,damaged,https://twitter.com/UAWeapons/status/1533100107402563589,2022-06-05,550,2467,3,7-55024673
Russia,Russia,BMP-3,damaged,https://i.postimg.cc/fy3wzKJk/1005-bmp3.jpg,2022-08-30,550,2508,3,7-55025083
Russia,Russia,BMP-3,damaged,https://twitter.com/UAWeapons/status/1567823899785658368,2022-09-09,550,1021,3,7-55010213
Russia,Soviet Union,BTR-80,damaged,https://i.postimg.cc/HsQGV9qw/nm.jpg,2022-03-19,558,2585,3,7-55825853
Russia,Soviet Union,BTR-80,damaged,https://i.postimg.cc/HWZKdnQ8/46p.png,2022-03-30,558,2612,3,7-55826123
Russia,Soviet Union,BTR-80,damaged,https://i.postimg.cc/rmL9smDd/4f5.jpg,2022-04-06,558,2617,3,7-55826173
Russia,Soviet Union,BTR-80,damaged,https://twitter.com/UAWeapons/status/1514213065268596737,2022-04-13,558,2621,3,7-55826213
Russia,Soviet Union,BTR-80,damaged,https://i.postimg.cc/HWbk4YLL/b1.jpg,2022-06-06,558,2632,3,7-55826323
Russia,Russia,BTR-82A,damaged,https://i.postimg.cc/RZQbNvvr/54.jpg,2022-03-19,559,2678,3,7-55926783
Russia,Russia,BTR-82A,damaged,https://i.postimg.cc/j5kxgNCW/g66.jpg,2022-03-19,559,2679,3,7-55926793
Russia,Russia,BTR-82A,damaged,https://i.postimg.cc/BbS69p4N/66588.png,2022-03-19,559,2687,3,7-55926873
Russia,Russia,BTR-82A,damaged,https://i.postimg.cc/TY0tRgBM/4766.png,2022-04-01,559,2729,3,7-55927293
Russia,Russia,BTR-82A,damaged,https://i.postimg.cc/4dcC0KqK/btr88222.jpg,2022-04-23,559,2787,3,7-55927873
Russia,Russia,BTR-82A,damaged,https://i.postimg.cc/Y0xCJmg2/44f.jpg,2022-04-23,559,2788,3,7-55927883
Russia,Russia,BTR-82A,damaged,https://twitter.com/UAWeapons/status/1516395004935213061,2022-04-23,559,2789,3,7-55927893
Russia,Russia,BTR-82A,damaged,https://i.postimg.cc/J4mqZVzj/btr8822.jpg,2022-04-25,559,2796,3,7-55927963
Russia,Russia,BTR-82A,damaged,https://twitter.com/UAWeapons/status/1524456618091589635,2022-05-14,559,2823,3,7-55928233
Russia,Russia,BTR-82A,damaged,https://twitter.com/UAWeapons/status/1525936384434913281,2022-05-24,559,2827,3,7-55928273
Russia,Russia,BTR-82A(M),damaged,https://twitter.com/UAWeapons/status/1558035528339128322,2022-08-13,560,2855,3,7-56028553
Russia,Soviet Union,BTR-D,damaged,https://i.postimg.cc/9QZR97zk/7799.png,2022-04-18,561,2913,3,7-56129133
Russia,Soviet Union,BTR-D,damaged,https://i.postimg.cc/L6V1m8C0/1040-BTR-D.jpg,2022-07-28,561,2934,3,7-56129343
Russia,Russia,BTR-MDM 'Rakushka',damaged,https://i.postimg.cc/BQty5xVw/4fn.png,2022-03-28,563,2949,3,7-56329493
Russia,Russia,GAZ Tigr-M,damaged,https://i.postimg.cc/ZKDrDbck/85.png,2022-03-19,575,3012,3,7-57530123
Russia,Russia,GAZ Tigr-M,damaged,https://i.postimg.cc/vZRf920n/t1.jpg,2022-03-19,575,3013,3,7-57530133
Russia,Russia,GAZ Tigr-M,damaged,https://i.postimg.cc/qv8nGcF5/t2.jpg,2022-03-19,575,3014,3,7-57530143
Russia,Russia,GAZ Tigr-M,damaged,https://i.postimg.cc/25GZskrd/t3.jpg,2022-03-19,575,3015,3,7-57530153
