country,system,destroyed,captured,abandoned,damaged,total
Ukraine,152mm 2S19 Msta-S,4,0,0,0,4
Ukraine,152mm 2S3 Akatsiya,54,11,0,5,70
Ukraine,152mm 2S5 Giatsint-S,2,4,0,0,6
Ukraine,152mm D-20 gun-howitzer,11,2,0,3,16
Ukraine,153 122mm 2S1 Gvozdika,2,0,0,0,2
Ukraine,153 BMP-2(K),1,0,1,2,4
Ukraine,153 GAZ-66,0,2,0,0,2
Ukraine,153 International M1224 MaxxPro,3,0,0,0,3
Ukraine,153 M113,1,0,0,0,1
Ukraine,154 122mm 2S1 Gvozdika,1,0,0,0,1
Ukraine,154 GAZ-66,1,0,0,0,1
Ukraine,154 International M1224 MaxxPro,1,0,0,0,1
Ukraine,155 122mm 2S1 Gvozdika,1,0,0,0,1
Ukraine,155 GAZ-66,1,0,0,0,1
Ukraine,155 International M1224 MaxxPro,0,0,1,1,2
Ukraine,155mm AHS Krab,34,0,0,4,38
Ukraine,155mm AS-90,6,0,0,5,11
Ukraine,155mm Caesar 8x8,1,0,0,0,1
Ukraine,155mm FH-70,1,0,0,2,3
Ukraine,155mm FH-70 howitzer,2,0,0,1,3
Ukraine,155mm M109A3/A4/A5,8,0,0,9,17
Ukraine,155mm M109A3/A4/A5//A6L,2,0,0,3,5
Ukraine,155mm M109A3/A4/A5/A6/L,24,0,0,4,28
Ukraine,155mm M109A3/A4/A5/L,7,0,0,1,8
Ukraine,155mm M109A3/A5,2,0,0,0,2
Ukraine,155mm M109A3GN,1,0,0,3,4
Ukraine,155mm M777A2 howitzer,30,2,0,28,60
Ukraine,155mm TRF1 howitzer,1,0,0,0,1
Ukraine,156 BMP-2(K),2,0,2,0,4
Ukraine,156 International M1224 MaxxPro,1,0,0,0,1
Ukraine,157 122mm 2S1 Gvozdika,2,0,0,0,2
Ukraine,157 BMP-2(K),1,0,0,0,1
Ukraine,157 GAZ-66,1,1,0,0,2
Ukraine,157 International M1224 MaxxPro,0,0,1,1,2
Ukraine,158 122mm 2S1 Gvozdika,1,0,0,0,1
Ukraine,158 BMP-2(K),1,0,0,1,2
Ukraine,158 GAZ-66,1,0,0,0,1
Ukraine,159 122mm 2S1 Gvozdika,1,0,0,0,1
Ukraine,159 BMP-2(K),1,0,0,0,1
Ukraine,159 GAZ-66,0,1,0,0,1
Ukraine,159 International M1224 MaxxPro,1,0,1,1,3
Ukraine,16 100mm MT-12 anti-tank gun,0,4,0,0,4
Ukraine,16 122mm D-30 howitzer,1,0,0,0,1
Ukraine,16 155mm M777A2 howitzer,2,0,0,0,2
Ukraine,16 AT105A Saxon,0,1,0,0,1
Ukraine,16 BWP-1,1,0,0,0,1
Ukraine,16 Cougar H,1,0,0,0,1
Ukraine,16 FMTV M1083A1P2,1,0,0,0,1
Ukraine,16 KrAZ-255B,2,0,0,0,2
Ukraine,16 M113,1,2,0,0,3
Ukraine,16 M1A1 SA Abrams,2,1,0,1,4
Ukraine,16 MT-LB,1,0,0,0,1
Ukraine,16 MT-LB-S Ambulance,0,1,0,0,1
Ukraine,16 Mastiff Protected Patrol,0,0,2,2,4
Ukraine,16 MiG-29 fighter aircraft,1,0,0,0,1
Ukraine,16 Roshel Senator,1,0,0,0,1
Ukraine,16 Roshel Senator IMV,0,1,0,0,1
Ukraine,16 Su-24M strike aircraft,2,0,0,0,2
Ukraine,16 Su-25 close air support aircraft,1,0,0,0,1
Ukraine,16 UAZ-452 van,1,0,0,0,1
Ukraine,16 Unknown HMMWV variant,1,0,0,0,1
Ukraine,16 Unknown towed artillery,3,0,0,0,3
Ukraine,16 Ural tanker,1,0,0,0,1
Ukraine,160 GAZ-66,1,0,0,0,1
Ukraine,161 International M1224 MaxxPro,2,0,0,0,2
Ukraine,162 122mm 2S1 Gvozdika,2,0,0,0,2
Ukraine,162 BMP-2(K),3,0,0,0,3
Ukraine,162 GAZ-66,2,0,0,0,2
Ukraine,163 122mm 2S1 Gvozdika,1,0,0,0,1
Ukraine,163 BMP-2(K),1,0,0,0,1
Ukraine,163 International M1224 MaxxPro,2,0,0,0,2
Ukraine,164 122mm 2S1 Gvozdika,1,0,0,0,1
Ukraine,164 BMP-2(K),1,0,0,0,1
Ukraine,164 International M1224 MaxxPro,1,0,0,0,1
Ukraine,164 M113,5,1,5,3,14
Ukraine,165 122mm 2S1 Gvozdika,1,0,0,0,1
Ukraine,165 BMP-2(K),1,0,0,1,2
Ukraine,165 M113,0,0,1,0,1
Ukraine,166 122mm 2S1 Gvozdika,1,0,0,0,1
Ukraine,166 BMP-2(K),1,0,0,0,1
Ukraine,166 International M1224 MaxxPro,1,1,0,1,3
Ukraine,168 122mm 2S1 Gvozdika,2,0,0,0,2
Ukraine,168 BMP-2(K),1,0,0,0,1
Ukraine,168 International M1224 MaxxPro,1,0,1,1,3
Ukraine,169 122mm 2S1 Gvozdika,2,0,0,0,2
Ukraine,169 BMP-2(K),0,0,1,0,1
Ukraine,169 International M1224 MaxxPro,1,0,0,0,1
Ukraine,17 100mm MT-12 anti-tank gun,2,0,0,0,2
Ukraine,17 BRM-1K reconnaissance vehicle,1,0,0,0,1
Ukraine,17 FMTV M1083A1P2,1,0,0,0,1
Ukraine,17 Kozak-7,2,0,0,0,2
Ukraine,17 KrAZ-255B,1,1,0,0,2
Ukraine,17 Leopard 1A5,3,0,0,0,3
Ukraine,17 M113,1,0,0,2,3
Ukraine,17 M1A1 SA Abrams,0,0,1,1,2
Ukraine,17 MT-LB,1,0,0,0,1
Ukraine,17 MT-LB-S Ambulance,1,0,0,0,1
Ukraine,17 Mastiff Protected Patrol,0,0,0,1,1
Ukraine,17 MiG-29 fighter aircraft,1,0,0,0,1
Ukraine,17 Roshel Senator,0,0,1,1,2
Ukraine,17 Su-25 close air support aircraft,2,0,0,0,2
Ukraine,17 UAZ-452 van,1,0,0,0,1
Ukraine,17 Unknown HMMWV variant,1,0,0,0,1
Ukraine,17 Unknown towed artillery,0,0,0,1,1
Ukraine,170 122mm 2S1 Gvozdika,1,0,0,0,1
Ukraine,170 M113,8,0,0,0,8
Ukraine,171 122mm 2S1 Gvozdika,1,0,0,0,1
Ukraine,171 International M1224 MaxxPro,2,0,0,0,2
Ukraine,172 122mm 2S1 Gvozdika,1,0,0,0,1
Ukraine,172 M113,1,1,0,1,3
Ukraine,173 International M1224 MaxxPro,2,0,0,0,2
Ukraine,174 BMP-2(K),3,0,1,1,5
Ukraine,175 International M1224 MaxxPro,2,0,0,0,2
Ukraine,176 BMP-2(K),1,0,1,1,3
Ukraine,177 122mm 2S1 Gvozdika,4,1,0,0,5
Ukraine,177 BMP-2(K),1,0,0,0,1
Ukraine,177 International M1224 MaxxPro,1,1,0,1,3
Ukraine,178 122mm 2S1 Gvozdika,1,0,0,0,1
Ukraine,178 BMP-2(K),1,0,0,0,1
Ukraine,178 International M1224 MaxxPro,1,0,0,0,1
Ukraine,179 BMP-2(K),1,0,0,0,1
Ukraine,18 100mm MT-12 anti-tank gun,2,0,0,0,2
Ukraine,18 155mm M777A2 howitzer,1,0,0,0,1
Ukraine,18 BRM-1K reconnaissance vehicle,0,0,0,1,1
Ukraine,18 KrAZ-255B,1,0,0,1,2
Ukraine,18 M113,2,1,1,1,5
Ukraine,18 M1A1 SA Abrams,0,0,1,1,2
Ukraine,18 MiG-29 fighter aircraft,3,0,0,0,3
Ukraine,18 Roshel Senator,0,0,0,1,1
Ukraine,18 Su-24M strike aircraft,2,0,0,0,2
Ukraine,18 Su-25 close air support aircraft,0,0,0,1,1
Ukraine,18 UAZ-452 van,1,0,0,0,1
Ukraine,18 Unknown AFV,1,0,0,0,1
Ukraine,180 122mm 2S1 Gvozdika,2,0,0,0,2
Ukraine,180 International M1224 MaxxPro,2,0,0,0,2
Ukraine,181 International M1224 MaxxPro,1,0,0,0,1
Ukraine,182 122mm 2S1 Gvozdika,2,0,0,0,2
Ukraine,182 BMP-2(K),3,0,0,0,3
Ukraine,182 International M1224 MaxxPro,1,0,0,0,1
Ukraine,183 BMP-2(K),3,0,0,0,3
Ukraine,183 M113,8,0,0,0,8
Ukraine,184 BMP-2(K),1,0,0,0,1
Ukraine,185 122mm 2S1 Gvozdika,3,0,0,0,3
Ukraine,185 M113,1,0,1,1,3
Ukraine,187 International M1224 MaxxPro,4,0,1,1,6
Ukraine,187 M113,2,0,0,0,2
Ukraine,19 100mm MT-12 anti-tank gun,1,0,0,0,1
Ukraine,19 155mm M777A2 howitzer,2,0,0,0,2
Ukraine,19 M113,1,0,0,0,1
Ukraine,19 M1A1 SA Abrams,0,0,1,0,1
Ukraine,19 MT-LB,1,1,0,0,2
Ukraine,19 MT-LB-S Ambulance,2,0,0,0,2
Ukraine,19 MiG-29 fighter aircraft,1,0,0,0,1
Ukraine,19 Roshel Senator,1,0,0,0,1
Ukraine,19 Su-24M strike aircraft,1,0,0,0,1
Ukraine,19 Su-25 close air support aircraft,1,0,0,0,1
Ukraine,19 UAZ-452 van,1,0,0,0,1
Ukraine,19 Unknown AFV,1,0,0,0,1
Ukraine,19 Unknown BMP-1/2,1,0,0,0,1
Ukraine,19 Unknown HMMWV variant,2,0,0,0,2
Ukraine,19 Unknown towed artillery,0,0,0,2,2
Ukraine,190 International M1224 MaxxPro,2,1,0,0,3
Ukraine,190 M113,3,0,0,0,3
Ukraine,192 BMP-2(K),5,1,0,1,7
Ukraine,193 International M1224 MaxxPro,3,0,0,0,3
Ukraine,194 International M1224 MaxxPro,0,0,1,1,2
Ukraine,195 BMP-2(K),5,0,0,0,5
Ukraine,195 International M1224 MaxxPro,1,0,0,0,1
Ukraine,196 BMP-2(K),1,0,0,0,1
Ukraine,197 BMP-2(K),1,1,0,1,3
Ukraine,197 International M1224 MaxxPro,2,0,0,0,2
Ukraine,199 BMP-2(K),2,0,0,0,2
Ukraine,1L22 'Parol',2,2,0,1,5
Ukraine,"1L22 'Parol': (1, destroyed)",1,0,0,0,1
Ukraine,1V14 battery command and forward observer vehicle,6,1,0,0,7
Ukraine,1V15 battery command and forward observer vehicle,0,2,0,0,2
Ukraine,1V18 'Klyon-1' artillery command and forward observer vehicle,0,8,0,0,8
Ukraine,2 120mm 2B16 Nona-K gun mortar,1,0,0,0,1
Ukraine,2 120mm М1064А3,1,0,0,0,1
Ukraine,2 120mm Alakran mortar carrier,1,0,0,0,1
Ukraine,2 120mm BRM-1K with 2S9 Nona turret,1,0,0,0,1
Ukraine,2 120mm M120K 'Rak',1,0,0,0,1
Ukraine,2 122mm RM-70,1,0,0,0,1
Ukraine,2 152mm 2S5 Giatsint-S,1,0,0,0,1
Ukraine,2 152mm ShKH vz. 77 DANA,0,0,0,2,2
Ukraine,2 155mm 2S22 'Bohdana' 3.0,1,0,0,0,1
Ukraine,2 155mm 2S22 'Bohdana' 4.0,1,0,0,0,1
Ukraine,2 155mm AHS Krab,0,0,0,1,1
Ukraine,2 155mm AS-90,1,0,0,0,1
Ukraine,2 155mm Caesar,0,0,0,1,1
Ukraine,2 155mm Panzerhaubitze 2000,1,0,0,0,1
Ukraine,2 155mm ShKH Zuzana 2,0,0,0,1,1
Ukraine,2 1V13 battery command and forward observer vehicle,1,0,0,0,1
Ukraine,2 2K22M Tunguska-M,1,0,0,0,1
Ukraine,2 5I57(A) diesel power plant or 63T6A converter,2,0,0,0,2
Ukraine,2 5N63-1 'Flap Lid A' on 40V6M mast (for S-300PT),1,0,0,0,1
Ukraine,2 79K6 'Pelikan' 3D surveillance radar,1,0,0,0,1
Ukraine,2 AN/TPQ-50 counterbattery radar,1,0,0,0,1
Ukraine,2 ASU-1 Valkyrja reconnaissance UAV,0,1,0,0,1
Ukraine,2 ATS-59G-based support tractor,1,0,0,0,1
Ukraine,2 BATT UMG,2,0,0,0,2
Ukraine,2 BOV APC,1,0,1,1,3
Ukraine,2 BPzV Svatava combat reconnaissance vehicle,1,0,0,0,1
Ukraine,2 BREM-Ch ''BREM-4'' armoured recovery vehicle,1,0,0,0,1
Ukraine,2 Bandvagn BvS 10,1,0,0,0,1
Ukraine,2 Bergepanzer 2 armoured recovery vehicle,1,0,0,0,1
Ukraine,2 Bergepanzer 3 armoured recovery vehicle,1,0,0,0,1
Ukraine,2 Boeing Insitu ScanEagle 2,1,0,0,0,1
Ukraine,2 Bogdan-2251 ambulance,0,1,0,0,1
Ukraine,2 Bogdan-63172 'Kozak',1,0,0,0,1
Ukraine,2 Bukovel-AD EW system,1,0,0,0,1
Ukraine,2 CV9040C,0,0,0,1,1
Ukraine,2 Chaklun,0,1,0,0,1
Ukraine,2 Control station for the TB2 UCAV,1,0,0,0,1
Ukraine,2 Cougar H,1,0,1,1,3
Ukraine,2 DAF Leyland 45.150,1,0,0,0,1
Ukraine,2 Daewoo Novus,1,0,0,0,1
Ukraine,2 FLIRT Cetus,1,0,0,0,1
Ukraine,2 FV432 Bulldog,1,1,0,0,2
Ukraine,2 GAZ-3307,1,0,0,0,1
Ukraine,2 GAZ-3308,0,1,0,0,1
Ukraine,2 GAZ-53,0,2,0,0,2
Ukraine,2 HMMWV with MRLS,1,0,0,0,1
Ukraine,2 Hor,1,0,0,0,1
Ukraine,2 Husky Tactical Support Vehicle,1,0,0,0,1
Ukraine,2 ITEC Skif,1,0,0,0,1
Ukraine,2 Iveco LMV,0,0,1,1,2
Ukraine,2 Iveco Magirus 90-16 AW 4x4,1,0,0,0,1
Ukraine,2 Iveco VM90,0,0,0,1,1
Ukraine,2 KamAZ 6x4,2,0,0,0,2
Ukraine,2 Kozak-7,1,0,0,0,1
Ukraine,2 KrAZ-5322,0,2,0,0,2
Ukraine,2 KrAZ-6322 with S-60,1,0,0,0,1
Ukraine,2 KrAZ-6446,1,0,0,0,1
Ukraine,2 KrAZ-65055,1,0,0,0,1
Ukraine,2 L-39 Albatros,1,0,0,0,1
Ukraine,2 L-39 jet trainer/light attack aircraft,1,0,0,0,1
Ukraine,2 LC-79 APC-SH Fighter 2,1,0,0,0,1
Ukraine,2 Leleka-LR,1,0,0,0,1
Ukraine,2 Leopard 1A5,1,0,0,0,1
Ukraine,2 Leopard 2A4,0,0,0,1,1
Ukraine,2 M1083A1P2 armored cargo truck,1,0,0,0,1
Ukraine,2 M1117,1,0,0,0,1
Ukraine,2 M1123 HMMWV,1,0,0,0,1
Ukraine,2 M1132 Stryker Engineering Squad Vehicle,1,0,0,0,1
Ukraine,2 M113A3 armored personnel carrier,1,0,0,0,1
Ukraine,2 M1150 Assault Breacher,1,0,0,0,1
Ukraine,2 M1165 HMMWV,1,0,0,0,1
Ukraine,2 M577 command post,1,0,0,0,1
Ukraine,2 M88A1 armoured recovery vehicle,1,0,0,0,1
Ukraine,2 M901 launcher (for MIM-104 Patriot),1,0,0,0,1
Ukraine,2 MAN HX81 tank transporter,0,0,1,1,2
Ukraine,2 MAN KAT 4x4,1,0,0,0,1
Ukraine,2 MAN TG,2,0,0,0,2
Ukraine,2 MAZ-6317,0,1,0,0,1
Ukraine,2 MTO-AT mobile workshop,1,0,0,0,1
Ukraine,2 Mara-2M,1,0,0,0,1
Ukraine,2 Mastiff Protected Patrol,0,0,0,1,1
Ukraine,2 Mercedes-Benz Zetros,1,0,0,0,1
Ukraine,2 Mi-17V5,1,0,0,0,1
Ukraine,2 NASAMS launcher,1,0,0,0,1
Ukraine,2 Oncilla,1,0,0,0,1
Ukraine,2 Orlik,0,1,0,0,1
Ukraine,2 Oshkosh FMTV M1083A1P2 truck,1,0,0,0,1
Ukraine,2 Otokar Cobra II,1,0,0,0,1
Ukraine,2 PD-2,1,0,0,0,1
Ukraine,2 PRP-3 with a BMD-2 turret,1,0,0,0,1
Ukraine,2 PRP-3 with a BMP-1 turret,1,0,0,0,1
Ukraine,2 PT-91 Twardy,1,0,0,0,1
Ukraine,2 Panthera T6,1,0,0,0,1
Ukraine,2 Pbv 302,0,0,1,0,1
Ukraine,2 Penguin C,0,1,0,0,1
Ukraine,2 Petra Hunter,1,0,0,0,1
Ukraine,2 Petra Toyota Land Cruiser 79 series,1,0,0,0,1
Ukraine,2 Pinzgauer Vector 718,1,0,0,0,1
Ukraine,2 Primoco One 150,1,0,0,0,1
Ukraine,2 Puma 6x6,0,0,1,1,2
Ukraine,2 Punisher,0,1,0,0,1
Ukraine,2 Quantum Vector UAV,1,0,0,0,1
Ukraine,2 RMMV HX 4x4,1,0,0,0,1
Ukraine,2 RQ-35 Heidrun,1,0,0,0,1
Ukraine,2 Raybird-3,1,0,0,0,1
Ukraine,2 Renault TRM-2000,0,0,0,1,1
Ukraine,2 Roshel Senator,1,0,0,0,1
Ukraine,2 SIDAM 25 converted to APC,1,0,0,0,1
Ukraine,2 ST-68U radar,1,0,0,0,1
Ukraine,2 Sisu XA-185,0,1,0,0,1
Ukraine,2 SpecAero,1,1,0,0,2
Ukraine,2 Spectator-M1 reconnaissance UAV,1,0,0,0,1
Ukraine,2 Stormer HVM,0,0,0,1,1
Ukraine,2 T-64BVK,1,0,0,0,1
Ukraine,2 T-72AMT Zr.2022,2,0,0,0,2
Ukraine,2 T-72EA,1,0,0,0,1
Ukraine,2 TDA-M mobile smoke generator,1,0,0,0,1
Ukraine,2 TMM-3M1 bridge layer,0,1,0,0,1
Ukraine,2 Tekever AR3,2,0,0,0,2
Ukraine,2 UA International M1224 MaxxPro,0,0,0,1,1
Ukraine,2 UAZ-31514,1,0,0,0,1
Ukraine,2 Uknown T-64,2,0,0,0,2
Ukraine,2 Unknown BMP-1/2,1,0,0,0,1
Ukraine,2 Unknown HMMWV variant,1,0,0,0,1
Ukraine,2 Unknown UAV,2,0,0,0,2
Ukraine,2 Unknown fighter/strike aircraft,1,0,0,0,1
Ukraine,2 Unknown helicopter,2,0,0,0,2
Ukraine,2 Unknown radar,1,0,0,0,1
Ukraine,2 Unknown tanker,1,0,0,0,1
Ukraine,2 Ural-4320 KT-L recovery vehicle,1,0,0,0,1
Ukraine,2 Ural-4320 with Zu-23-2,1,0,0,0,1
Ukraine,2 VAB APC,1,0,0,0,1
Ukraine,2 Wisent 1 mine-clearing tank,0,0,1,1,2
Ukraine,2 Wolfhound Protected Patrol,1,0,0,0,1
Ukraine,2 YAD 4442 NT,2,0,0,0,2
Ukraine,2 ZiL-130 tanker,1,0,0,0,1
Ukraine,2 ZiL-131 with Zu-23-2,1,0,0,0,1
Ukraine,2 ZiL-4331,1,0,0,0,1
Ukraine,20 100mm MT-12 anti-tank gun,0,0,0,1,1
Ukraine,20 155mm M777A2 howitzer,2,0,0,0,2
Ukraine,20 BRM-1K reconnaissance vehicle,1,1,0,0,2
Ukraine,20 Bogdan-2251 ambulance,1,0,0,0,1
Ukraine,20 Kozak-7,0,0,3,1,4
Ukraine,20 KrAZ-6322,1,0,0,0,1
Ukraine,20 M113,0,0,0,1,1
Ukraine,20 Mastiff Protected Patrol,2,0,0,0,2
Ukraine,20 Mi-8 transport helicopter,1,0,0,0,1
Ukraine,20 MiG-29 fighter aircraft,1,0,0,0,1
Ukraine,20 Roshel Senator IMV,4,0,0,0,4
Ukraine,20 Su-25 close air support aircraft,1,0,0,0,1
Ukraine,20 T-80BV,1,0,0,0,1
Ukraine,20 Unknown BMP-1/2,1,0,0,0,1
Ukraine,20 Unknown HMMWV variant,1,0,0,0,1
Ukraine,20 Ural tanker,1,0,0,0,1
Ukraine,200 M113,7,2,0,2,11
Ukraine,202 BMP-2(K),1,1,2,2,6
Ukraine,203 BMP-2(K),1,0,0,0,1
Ukraine,203mm 2S7 Pion,5,3,0,6,14
Ukraine,204 BMP-2(K),1,0,0,0,1
Ukraine,205 M113,5,0,0,0,5
Ukraine,206 BMP-2(K),2,0,0,0,2
Ukraine,207 International M1224 MaxxPro,10,1,0,0,11
Ukraine,207 M113,1,0,1,1,3
Ukraine,208 BMP-2(K),1,0,1,1,3
Ukraine,209 M113,4,0,0,0,4
Ukraine,21 100mm MT-12 anti-tank gun,0,0,0,1,1
Ukraine,21 BRM-1K reconnaissance vehicle,1,0,0,0,1
Ukraine,21 BTR-3,3,0,0,0,3
Ukraine,21 Bogdan-2251 ambulance,0,1,0,0,1
Ukraine,21 Kozak-7,1,0,0,0,1
Ukraine,21 KrAZ-6322,1,0,0,0,1
Ukraine,21 M113,1,0,0,0,1
Ukraine,21 M1A1 SA Abrams,1,0,1,0,2
Ukraine,21 M577 command post,1,2,3,3,9
Ukraine,21 Mi-8 transport helicopter,1,0,0,0,1
Ukraine,21 MiG-29 fighter aircraft,0,0,0,1,1
Ukraine,21 Roshel Senator,2,0,0,0,2
Ukraine,21 Roshel Senator IMV,1,0,0,0,1
Ukraine,21 Su-25 close air support aircraft,1,0,0,0,1
Ukraine,21 T-80BV,1,0,0,0,1
Ukraine,21 UAZ-452 van,2,0,0,0,2
Ukraine,21 Unknown AFV,3,0,0,0,3
Ukraine,21 Unknown HMMWV variant,1,0,0,0,1
Ukraine,21 Unknown T-72,1,0,0,0,1
Ukraine,21 Unknown tank,2,0,0,0,2
Ukraine,21 Ural tanker,1,0,0,0,1
Ukraine,210 BMP-2(K),1,0,0,0,1
Ukraine,211 BMP-2(K),4,1,0,0,5
Ukraine,212 BMP-2(K),2,0,0,0,2
Ukraine,212 International M1224 MaxxPro,3,2,0,0,5
Ukraine,213 BMP-2(K),1,0,0,0,1
Ukraine,214 BMP-2(K),1,0,0,0,1
Ukraine,214 International M1224 MaxxPro,2,0,0,0,2
Ukraine,215 BMP-2(K),1,0,0,0,1
Ukraine,215 M113,4,1,0,0,5
Ukraine,216 BMP-2(K),1,0,0,0,1
Ukraine,217 International M1224 MaxxPro,3,0,0,0,3
Ukraine,218 M113,1,0,0,0,1
Ukraine,219 BMP-2(K),3,0,0,0,3
Ukraine,219 M113,3,1,0,0,4
Ukraine,22 155mm M777A2 howitzer,2,0,0,0,2
Ukraine,22 BRM-1K reconnaissance vehicle,1,0,0,0,1
Ukraine,22 BTR-3,1,0,0,0,1
Ukraine,22 Bogdan-2251 ambulance,1,0,0,0,1
Ukraine,22 KrAZ-6322,1,0,0,0,1
Ukraine,22 M113,0,1,0,0,1
Ukraine,22 Mastiff Protected Patrol,1,0,0,0,1
Ukraine,22 MiG-29 fighter aircraft,1,0,0,0,1
Ukraine,22 Roshel Senator,1,0,0,0,1
Ukraine,22 Roshel Senator IMV,1,0,0,0,1
Ukraine,22 Roshel Senator MRAP,5,0,0,0,5
Ukraine,22 Unknown HMMWV variant,1,0,0,0,1
Ukraine,22 Unknown T-72,1,0,0,0,1
Ukraine,22 Unknown tank,1,0,0,0,1
Ukraine,220 BMP-2(K),1,0,0,0,1
Ukraine,220 M113,2,0,0,0,2
Ukraine,220mm BM-27 'Uragan',1,2,0,0,3
Ukraine,220mm BM-27 Uragan,3,2,0,0,5
Ukraine,221 BMP-2(K),1,0,0,0,1
Ukraine,222 BMP-2(K),1,0,0,0,1
Ukraine,222 International M1224 MaxxPro,5,0,0,0,5
Ukraine,223 BMP-2(K),0,1,0,0,1
Ukraine,223 M113,1,0,2,2,5
Ukraine,224 BMP-2(K),2,0,0,0,2
Ukraine,224 International M1224 MaxxPro,2,0,0,0,2
Ukraine,225 BMP-2(K),1,0,0,0,1
Ukraine,226 BMP-2(K),1,0,0,0,1
Ukraine,227 BMP-2(K),0,1,0,0,1
Ukraine,228 BMP-2(K),1,0,0,0,1
Ukraine,228 M113,2,1,2,2,7
Ukraine,229 BMP-2(K),1,0,0,0,1
Ukraine,23 100mm MT-12 anti-tank gun,0,0,0,1,1
Ukraine,23 155mm M777A2 howitzer,1,0,0,0,1
Ukraine,23 BTR-3,1,0,0,0,1
Ukraine,23 BTR-7,1,0,0,0,1
Ukraine,23 Bogdan-2251 ambulance,0,0,1,0,1
Ukraine,23 KrAZ-6322,1,1,0,0,2
Ukraine,23 M113,1,0,0,0,1
Ukraine,23 Mi-8 transport helicopter,1,0,0,0,1
Ukraine,23 MiG-29 fighter aircraft,1,0,0,0,1
Ukraine,23 Roshel Senator IMV,1,0,0,0,1
Ukraine,23 Su-25 close air support aircraft,2,0,0,0,2
Ukraine,23 Unknown HMMWV variant,1,0,0,0,1
Ukraine,23 Unknown tank,2,0,0,0,2
Ukraine,23 Ural tanker,2,0,0,0,2
Ukraine,23 Ural-4320,1,0,0,0,1
Ukraine,230 BMP-2(K),1,0,0,0,1
Ukraine,232 M113,4,0,0,0,4
Ukraine,233 BMP-2(K),3,0,0,0,3
Ukraine,234 BMP-2(K),1,0,0,0,1
Ukraine,234 M113,1,0,1,1,3
Ukraine,235 BMP-2(K),1,0,0,0,1
Ukraine,236 BMP-2(K),1,0,0,0,1
Ukraine,237 BMP-2(K),1,0,0,0,1
Ukraine,23mm ZU-23,0,6,0,0,6
Ukraine,24 100mm MT-12 anti-tank gun,0,0,0,1,1
Ukraine,24 155mm M777A2 howitzer,0,0,0,1,1
Ukraine,24 BRM-1K reconnaissance vehicle,2,0,0,0,2
Ukraine,24 BTR-3,1,0,0,0,1
Ukraine,24 BTR-7,1,0,0,0,1
Ukraine,24 M113,1,0,0,0,1
Ukraine,24 Mi-8 transport helicopter,3,0,0,0,3
Ukraine,24 MiG-29 fighter aircraft,3,0,0,0,3
Ukraine,24 Roshel Senator IMV,1,0,0,0,1
Ukraine,24 Unknown BMP-1/2,1,0,0,0,1
Ukraine,24 Unknown HMMWV variant,1,0,0,0,1
Ukraine,24 Unknown T-72,2,0,0,0,2
Ukraine,24 Ural tanker,2,0,0,0,2
Ukraine,24 Ural-4320,1,0,0,0,1
Ukraine,240 BMP-2(K),3,0,0,0,3
Ukraine,242 BMP-2(K),1,0,0,0,1
Ukraine,242 M113,6,1,1,1,9
Ukraine,243 BMP-2(K),1,0,0,0,1
Ukraine,243 M113,1,0,0,0,1
Ukraine,245 M113,3,0,0,0,3
Ukraine,246 BMP-2(K),5,0,0,0,5
Ukraine,248 BMP-2(K),1,1,0,0,2
Ukraine,249 BMP-2(K),0,0,1,1,2
Ukraine,25 100mm MT-12 anti-tank gun,1,0,0,0,1
Ukraine,25 155mm M777A2 howitzer,1,0,0,0,1
Ukraine,25 BRM-1K reconnaissance vehicle,1,0,1,0,2
Ukraine,25 Kozak-7,4,0,0,0,4
Ukraine,25 M113,1,0,0,0,1
Ukraine,25 Mastiff Protected Patrol,0,0,0,3,3
Ukraine,25 Mi-8 transport helicopter,1,0,0,0,1
Ukraine,25 MiG-29 fighter aircraft,2,0,0,0,2
Ukraine,25 Roshel Senator MRAP,3,1,0,0,4
Ukraine,25 T-80BV,1,2,0,0,3
Ukraine,25 UAZ-452 van,4,0,0,0,4
Ukraine,25 Unknown AFV,4,0,0,0,4
Ukraine,25 Unknown BMP-1/2,5,0,0,0,5
Ukraine,25 Unknown HMMWV variant,1,0,0,0,1
Ukraine,25 Unknown T-72,1,0,0,0,1
Ukraine,25 Unknown tank,1,0,0,0,1
Ukraine,25 Ural tanker,1,0,0,0,1
Ukraine,250 M113,2,0,3,3,8
Ukraine,251 BMP-2(K),2,0,0,0,2
Ukraine,252 BMP-2(K),1,0,0,0,1
Ukraine,254 BMP-2(K),2,0,0,0,2
Ukraine,256 BMP-2(K),2,0,0,0,2
Ukraine,257 BMP-2(K),1,0,0,0,1
Ukraine,257 M113,0,1,0,0,1
Ukraine,258 BMP-2(K),2,0,0,0,2
Ukraine,258 M113,1,3,4,4,12
Ukraine,259 BMP-2(K),1,0,0,0,1
Ukraine,26 100mm MT-12 anti-tank gun,1,0,0,0,1
Ukraine,26 BTR-3,1,0,1,0,2
Ukraine,26 BTR-7,3,0,0,0,3
Ukraine,26 KrAZ-6322,3,0,0,0,3
Ukraine,26 M113,1,0,0,2,3
Ukraine,26 Mastiff Protected Patrol,0,0,1,1,2
Ukraine,26 Mi-8 transport helicopter,4,0,0,0,4
Ukraine,26 MiG-29 fighter aircraft,0,0,0,1,1
Ukraine,26 Roshel Senator,1,2,1,1,5
